candidate,instrument,split,t_entry,side,mae,mfe,pnl_pts
M2-CTX,SPX500,TRAIN,2007-10-02 14:25:00+00:00,1,2.2999999999999545,1.5,1.4834229706516453
M2-CTX,SPX500,TRAIN,2007-10-15 13:47:00+00:00,1,3.2000000000000455,0.7999999999999545,-2.734681205442712
M2-CTX,SPX500,TRAIN,2007-10-15 15:02:00+00:00,1,8.399999999999864,0.5,-8.311289883198015
M2-CTX,SPX500,TRAIN,2007-10-17 16:27:00+00:00,1,7.0,0.7999999999999545,-6.220315524364878
M2-CTX,SPX500,TRAIN,2007-10-19 14:06:00+00:00,1,7.7000000000000455,2.7999999999999545,-7.2902794492988505
M2-CTX,SPX500,TRAIN,2007-10-22 17:03:00+00:00,-1,3.199999999999818,9.700000000000045,9.200000000000045
M2-CTX,SPX500,TRAIN,2007-10-24 14:14:00+00:00,1,6.199999999999818,4.0,-5.242372263281368
M2-CTX,SPX500,TRAIN,2007-10-24 15:06:00+00:00,1,10.5,0.6999999999998181,-9.663567360114484
M2-CTX,SPX500,TRAIN,2007-10-25 17:08:00+00:00,1,7.2000000000000455,6.7000000000000455,6.261153475635638
M2-CTX,SPX500,TRAIN,2007-10-29 13:53:00+00:00,-1,0.0,3.5,3.4928981741072676
M2-CTX,SPX500,TRAIN,2007-10-30 14:08:00+00:00,1,1.2000000000000455,3.5,3.1673432385046
M2-CTX,SPX500,TRAIN,2007-11-02 13:54:00+00:00,1,8.899999999999864,4.2999999999999545,4.05140346396297
M2-CTX,SPX500,TRAIN,2007-11-07 18:17:00+00:00,1,13.700000000000045,7.7000000000000455,-13.28724178357902
M2-CTX,SPX500,TRAIN,2007-11-08 17:39:00+00:00,1,11.799999999999955,7.899999999999864,7.277063551719721
M2-CTX,SPX500,TRAIN,2007-11-12 16:09:00+00:00,-1,2.0,9.5,8.14896453236156
M2-CTX,SPX500,TRAIN,2007-11-20 18:04:00+00:00,1,12.200000000000045,4.2999999999999545,-12.137712131069065
M2-CTX,SPX500,TRAIN,2007-11-23 16:45:00+00:00,-1,4.5,2.5,-2.2000000000000455
M2-CTX,SPX500,TRAIN,2007-11-26 15:56:00+00:00,1,6.2000000000000455,6.699999999999818,-5.0
M2-CTX,SPX500,TRAIN,2007-12-03 15:10:00+00:00,1,0.0,6.900000000000091,6.5194750299888256
M2-CTX,SPX500,TRAIN,2007-12-18 16:50:00+00:00,1,7.7000000000000455,8.099999999999909,7.466489747234846
M2-CTX,SPX500,TRAIN,2007-12-24 14:48:00+00:00,-1,4.5,2.0,-1.7999999999999545
M2-CTX,SPX500,TRAIN,2007-12-28 15:07:00+00:00,1,7.2000000000000455,3.7999999999999545,-2.900000000000091
M2-CTX,SPX500,TRAIN,2007-12-31 14:31:00+00:00,1,5.2000000000000455,1.5,-5.096952294232551
M2-CTX,SPX500,TRAIN,2008-01-08 16:47:00+00:00,1,1.0,9.200000000000045,8.982282870359768
M2-CTX,SPX500,TRAIN,2008-01-09 16:48:00+00:00,1,1.7999999999999545,7.899999999999864,6.518852684665717
M2-CTX,SPX500,TRAIN,2008-01-10 17:17:00+00:00,-1,9.699999999999818,1.0,-7.29679002188027
M2-CTX,SPX500,TRAIN,2008-01-10 17:58:00+00:00,-1,1.0,13.699999999999818,11.553209110342323
M2-CTX,SPX500,TRAIN,2008-01-11 16:33:00+00:00,-1,1.2000000000000455,8.0,7.135175089336826
M2-CTX,SPX500,TRAIN,2008-01-16 14:34:00+00:00,-1,6.5,0.5,-5.784286028127326
M2-CTX,SPX500,TRAIN,2008-01-16 15:52:00+00:00,1,0.2999999999999545,8.700000000000045,8.561823206815916
M2-CTX,SPX500,TRAIN,2008-01-17 15:20:00+00:00,1,11.900000000000091,5.0,-11.852613858503219
M2-CTX,SPX500,TRAIN,2008-01-18 16:09:00+00:00,1,14.599999999999909,2.300000000000182,-12.557989202929093
M2-CTX,SPX500,TRAIN,2008-01-22 14:42:00+00:00,-1,18.100000000000136,1.0,-17.319951599014985
M2-CTX,SPX500,TRAIN,2008-01-22 15:06:00+00:00,-1,22.90000000000009,2.7999999999999545,-22.766924622890883
M2-CTX,SPX500,TRAIN,2008-01-22 15:59:00+00:00,-1,14.399999999999864,7.7999999999999545,-1.0
M2-CTX,SPX500,TRAIN,2008-01-25 14:34:00+00:00,-1,1.0,7.0,6.623795025758227
M2-CTX,SPX500,TRAIN,2008-01-25 15:34:00+00:00,1,7.7999999999999545,3.2000000000000455,-7.4999634500595675
M2-CTX,SPX500,TRAIN,2008-01-25 17:56:00+00:00,1,15.900000000000091,1.5,-14.32118655591239
M2-CTX,SPX500,TRAIN,2008-01-28 15:57:00+00:00,-1,7.899999999999864,6.300000000000182,-2.0
M2-CTX,SPX500,TRAIN,2008-01-31 16:26:00+00:00,-1,15.400000000000091,1.199999999999818,-14.240827528310092
M2-CTX,SPX500,TRAIN,2008-02-04 14:34:00+00:00,1,5.7000000000000455,0.5,-4.723524162032163
M2-CTX,SPX500,TRAIN,2008-02-04 15:03:00+00:00,1,3.0,6.5,1.0
M2-CTX,SPX500,TRAIN,2008-02-07 15:17:00+00:00,-1,2.199999999999818,12.5,11.808343242711999
M2-CTX,SPX500,TRAIN,2008-02-08 18:21:00+00:00,1,4.2000000000000455,8.299999999999955,7.720125551834599
M2-CTX,SPX500,TRAIN,2008-02-11 17:46:00+00:00,-1,4.0,3.900000000000091,1.7000000000000455
M2-CTX,SPX500,TRAIN,2008-02-14 15:11:00+00:00,1,1.0,4.7999999999999545,3.6076303298557377
M2-CTX,SPX500,TRAIN,2008-02-14 16:33:00+00:00,1,9.400000000000091,4.0,-8.357009102725215
M2-CTX,SPX500,TRAIN,2008-02-18 15:01:00+00:00,-1,5.7999999999999545,2.2000000000000455,-5.2999999999999545
M2-CTX,SPX500,TRAIN,2008-02-21 15:59:00+00:00,1,8.0,5.5,-7.999328921647702
M2-CTX,SPX500,TRAIN,2008-02-22 15:33:00+00:00,1,4.5,5.2999999999999545,-3.0
M2-CTX,SPX500,TRAIN,2008-02-26 16:50:00+00:00,-1,8.700000000000045,0.7000000000000455,-7.651396647524052
M2-CTX,SPX500,TRAIN,2008-02-26 17:51:00+00:00,-1,3.2999999999999545,8.400000000000091,2.900000000000091
M2-CTX,SPX500,TRAIN,2008-02-27 15:48:00+00:00,-1,4.2000000000000455,4.699999999999818,4.379290965958944
M2-CTX,SPX500,TRAIN,2008-02-28 16:06:00+00:00,1,4.0,4.2999999999999545,3.263094042978537
M2-CTX,SPX500,TRAIN,2008-03-03 15:28:00+00:00,-1,0.7000000000000455,7.5,6.879282039044938
M2-CTX,SPX500,TRAIN,2008-03-05 15:12:00+00:00,-1,5.5,6.0,4.789704358566041
M2-CTX,SPX500,TRAIN,2008-03-10 16:05:00+00:00,1,6.2000000000000455,9.5,-2.7000000000000455
M2-CTX,SPX500,TRAIN,2008-03-12 14:07:00+00:00,1,0.7999999999999545,6.5,5.744165199206691
M2-CTX,SPX500,TRAIN,2008-03-13 16:04:00+00:00,-1,14.700000000000045,10.5,-13.365226783824255
M2-CTX,SPX500,TRAIN,2008-03-20 14:04:00+00:00,-1,6.0,5.7000000000000455,2.9149615749993245
M2-CTX,SPX500,TRAIN,2008-03-24 14:01:00+00:00,-1,13.5,0.5,-12.602387241673341
M2-CTX,SPX500,TRAIN,2008-03-25 14:01:00+00:00,1,3.0,5.5,5.45650982511097
M2-CTX,SPX500,TRAIN,2008-03-26 14:41:00+00:00,1,4.0,3.5,2.8993182292006168
M2-CTX,SPX500,TRAIN,2008-03-28 14:41:00+00:00,1,1.199999999999818,4.800000000000182,4.729840378381141
M2-CTX,SPX500,TRAIN,2008-04-07 16:45:00+00:00,-1,0.5,6.5,6.022472365335034
M2-CTX,SPX500,TRAIN,2008-04-09 15:37:00+00:00,1,5.0,3.2999999999999545,1.2999999999999545
M2-CTX,SPX500,TRAIN,2008-04-10 14:50:00+00:00,-1,6.7000000000000455,1.5,-6.206053554964683
M2-CTX,SPX500,TRAIN,2008-04-14 16:54:00+00:00,-1,0.7000000000000455,4.7000000000000455,4.3655444367771
M2-CTX,SPX500,TRAIN,2008-04-22 16:34:00+00:00,1,3.2000000000000455,5.5,4.945738867178761
M2-CTX,SPX500,TRAIN,2008-04-23 14:55:00+00:00,-1,0.7999999999999545,7.2000000000000455,7.14231821867611
M2-CTX,SPX500,TRAIN,2008-04-24 15:46:00+00:00,-1,9.700000000000045,0.7999999999999545,-9.418438339027489
M2-CTX,SPX500,TRAIN,2008-04-29 14:50:00+00:00,1,0.5,5.400000000000091,5.196697906172858
M2-CTX,SPX500,TRAIN,2008-05-05 14:08:00+00:00,-1,1.5,4.2000000000000455,3.607928673187189
M2-CTX,SPX500,TRAIN,2008-05-05 14:57:00+00:00,1,1.5,4.0,3.998492344606575
M2-CTX,SPX500,TRAIN,2008-05-07 17:10:00+00:00,1,9.699999999999818,1.5,-7.5621915016715775
M2-CTX,SPX500,TRAIN,2008-05-08 14:18:00+00:00,1,3.5,3.300000000000182,3.0173713488645717
M2-CTX,SPX500,TRAIN,2008-05-09 14:47:00+00:00,-1,0.20000000000004547,5.7999999999999545,5.661773191908196
M2-CTX,SPX500,TRAIN,2008-05-12 14:48:00+00:00,-1,5.0,1.2999999999999545,-5.0
M2-CTX,SPX500,TRAIN,2008-05-15 16:24:00+00:00,-1,4.7000000000000455,0.7999999999999545,-4.563076509303528
M2-CTX,SPX500,TRAIN,2008-05-19 14:38:00+00:00,-1,6.2999999999999545,2.7000000000000455,1.6679738589398312
M2-CTX,SPX500,TRAIN,2008-05-23 13:53:00+00:00,1,6.2999999999999545,2.7000000000000455,-5.849277676568818
M2-CTX,SPX500,TRAIN,2008-05-29 14:47:00+00:00,-1,5.2000000000000455,0.7999999999999545,-4.846279749887799
M2-CTX,SPX500,TRAIN,2008-05-29 16:38:00+00:00,-1,3.2000000000000455,6.5,5.2000000000000455
M2-CTX,SPX500,TRAIN,2008-06-02 16:42:00+00:00,1,1.300000000000182,7.5,7.483482939878286
M2-CTX,SPX500,TRAIN,2008-06-04 14:58:00+00:00,-1,3.7999999999999545,5.5,4.647488583059612
M2-CTX,SPX500,TRAIN,2008-06-05 14:12:00+00:00,-1,7.7999999999999545,1.0,-7.549693398466616
M2-CTX,SPX500,TRAIN,2008-06-09 17:17:00+00:00,1,6.2999999999999545,2.0,-5.989588326219064
M2-CTX,SPX500,TRAIN,2008-06-10 16:24:00+00:00,-1,4.2000000000000455,6.7999999999999545,6.001656714852061
M2-CTX,SPX500,TRAIN,2008-06-13 14:12:00+00:00,-1,4.800000000000182,6.699999999999818,6.231993139468614
M2-CTX,SPX500,TRAIN,2008-06-25 14:38:00+00:00,-1,6.2999999999999545,3.2000000000000455,2.703631832756855
M2-CTX,SPX500,TRAIN,2008-06-30 14:57:00+00:00,-1,4.899999999999864,3.5,2.998247697702027
M2-CTX,SPX500,TRAIN,2008-07-02 15:33:00+00:00,1,7.800000000000182,2.699999999999818,-6.6448125268143485
M2-CTX,SPX500,TRAIN,2008-07-07 13:34:00+00:00,-1,2.5,5.2000000000000455,4.574278831356878
M2-CTX,SPX500,TRAIN,2008-07-07 16:50:00+00:00,1,12.200000000000045,7.0,6.534706083743231
M2-CTX,SPX500,TRAIN,2008-07-09 17:02:00+00:00,1,6.7000000000000455,3.7999999999999545,-6.448657285867512
M2-CTX,SPX500,TRAIN,2008-07-14 13:57:00+00:00,1,9.0,3.2000000000000455,-8.318784540670777
M2-CTX,SPX500,TRAIN,2008-07-14 15:58:00+00:00,1,4.7999999999999545,9.200000000000045,-0.7999999999999545
M2-CTX,SPX500,TRAIN,2008-07-15 14:01:00+00:00,1,4.7000000000000455,10.799999999999955,9.004055697119611
M2-CTX,SPX500,TRAIN,2008-07-15 17:03:00+00:00,-1,3.5,14.299999999999955,12.441262771482343
M2-CTX,SPX500,TRAIN,2008-07-16 13:59:00+00:00,-1,9.799999999999955,9.700000000000045,-7.5
M2-CTX,SPX500,TRAIN,2008-07-22 14:04:00+00:00,-1,4.0,2.0,-3.9797040836842825
M2-CTX,SPX500,TRAIN,2008-07-22 14:26:00+00:00,-1,4.7999999999999545,3.7000000000000455,-0.7999999999999545
M2-CTX,SPX500,TRAIN,2008-07-28 13:40:00+00:00,-1,2.2999999999999545,3.0,2.6483397539684574
M2-CTX,SPX500,TRAIN,2008-07-28 16:44:00+00:00,1,8.299999999999955,0.5,-8.03896291252272
M2-CTX,SPX500,TRAIN,2008-07-30 13:37:00+00:00,-1,6.2999999999999545,3.2000000000000455,2.7414601150192084
M2-CTX,SPX500,TRAIN,2008-08-01 13:47:00+00:00,1,7.699999999999818,1.800000000000182,-6.287419051966253
M2-CTX,SPX500,TRAIN,2008-08-04 13:48:00+00:00,1,4.7000000000000455,2.5,2.199999999999818
M2-CTX,SPX500,TRAIN,2008-08-06 16:45:00+00:00,-1,5.7999999999999545,4.2000000000000455,-5.461806521623203
M2-CTX,SPX500,TRAIN,2008-08-07 13:37:00+00:00,1,0.5,8.0,7.445075762474971
M2-CTX,SPX500,TRAIN,2008-08-20 13:43:00+00:00,1,4.7999999999999545,3.2000000000000455,2.744123264061045
M2-CTX,SPX500,TRAIN,2008-08-21 14:22:00+00:00,-1,0.5,5.2999999999999545,5.033281245397802
M2-CTX,SPX500,TRAIN,2008-08-21 15:46:00+00:00,-1,5.2999999999999545,3.0,-5.199789576249486
M2-CTX,SPX500,TRAIN,2008-08-25 15:58:00+00:00,1,6.5,1.2000000000000455,-3.5
M2-CTX,SPX500,TRAIN,2008-08-26 14:32:00+00:00,-1,2.0,5.0,4.607315889977372
M2-CTX,SPX500,TRAIN,2008-08-27 16:46:00+00:00,-1,1.2999999999999545,7.5,7.354486823964862
M2-CTX,SPX500,TRAIN,2008-09-03 15:37:00+00:00,1,3.300000000000182,5.699999999999818,4.313931814925581
M2-CTX,SPX500,TRAIN,2008-09-04 13:31:00+00:00,1,7.5,4.800000000000182,-7.391599210191089
M2-CTX,SPX500,TRAIN,2008-09-04 14:49:00+00:00,1,14.0,3.0,-13.957890146175714
M2-CTX,SPX500,TRAIN,2008-09-05 14:59:00+00:00,1,2.0,10.0,8.440408057645982
M2-CTX,SPX500,TRAIN,2008-09-08 13:53:00+00:00,1,13.0,6.0,-8.565355450840116
M2-CTX,SPX500,TRAIN,2008-09-08 15:28:00+00:00,1,10.5,5.7000000000000455,5.2000000000000455
M2-CTX,SPX500,TRAIN,2008-09-09 15:16:00+00:00,1,14.0,8.0,-13.700000000000045
M2-CTX,SPX500,TRAIN,2008-09-11 16:02:00+00:00,-1,0.20000000000004547,14.5,14.345610889449517
M2-CTX,SPX500,TRAIN,2008-09-15 14:54:00+00:00,-1,3.5,16.200000000000045,15.307937290082236
M2-CTX,SPX500,TRAIN,2008-09-16 15:02:00+00:00,-1,2.0,20.200000000000045,18.993554913028902
M2-CTX,SPX500,TRAIN,2008-09-18 15:16:00+00:00,1,14.5,6.5,-13.34041082388967
M2-CTX,SPX500,TRAIN,2008-09-19 13:31:00+00:00,-1,7.2999999999999545,24.600000000000136,21.912647711163117
M2-CTX,SPX500,TRAIN,2008-09-23 13:51:00+00:00,-1,0.7000000000000455,8.0,7.05881558054125
M2-CTX,SPX500,TRAIN,2008-09-23 16:43:00+00:00,1,11.900000000000091,0.7999999999999545,-9.700000000000045
M2-CTX,SPX500,TRAIN,2008-09-24 13:46:00+00:00,1,3.5,9.200000000000045,7.988137892125678
M2-CTX,SPX500,TRAIN,2008-09-25 13:54:00+00:00,-1,11.700000000000045,2.7999999999999545,-11.402671061357978
M2-CTX,SPX500,TRAIN,2008-09-29 13:54:00+00:00,1,30.899999999999864,6.0,-23.938464346048022
M2-CTX,SPX500,TRAIN,2008-10-01 14:04:00+00:00,1,3.5,8.0,7.7940003234657524
M2-CTX,SPX500,TRAIN,2008-10-01 16:53:00+00:00,-1,0.0,14.5,14.370008570949494
M2-CTX,SPX500,TRAIN,2008-10-02 14:01:00+00:00,1,17.200000000000045,2.5,-9.700000000000045
M2-CTX,SPX500,TRAIN,2008-10-03 13:41:00+00:00,-1,10.0,6.900000000000091,-9.717619720544462
M2-CTX,SPX500,TRAIN,2008-10-03 15:11:00+00:00,-1,6.5,14.900000000000091,14.132815665125918
M2-CTX,SPX500,TRAIN,2008-10-06 13:58:00+00:00,1,15.899999999999864,2.5,-15.788900167629663
M2-CTX,SPX500,TRAIN,2008-10-07 16:39:00+00:00,1,20.700000000000045,8.900000000000091,-19.2398143006734
M2-CTX,SPX500,TRAIN,2008-10-10 13:35:00+00:00,1,23.899999999999977,0.2999999999999545,-23.70118016844333
M2-CTX,SPX500,TRAIN,2008-10-10 15:52:00+00:00,1,16.399999999999977,29.699999999999932,22.147173652277047
M2-CTX,SPX500,TRAIN,2008-10-14 14:43:00+00:00,1,23.199999999999932,17.399999999999977,-22.199999999999932
M2-CTX,SPX500,TRAIN,2008-10-15 13:41:00+00:00,1,22.5,5.0,-21.24154100040505
M2-CTX,SPX500,TRAIN,2008-10-16 15:02:00+00:00,1,7.199999999999932,29.700000000000045,28.17890240484121
M2-CTX,SPX500,TRAIN,2008-10-17 16:56:00+00:00,-1,18.199999999999932,25.899999999999977,24.150228669427975
M2-CTX,SPX500,TRAIN,2008-10-21 15:58:00+00:00,1,9.0,11.5,10.988751562514494
M2-CTX,SPX500,TRAIN,2008-10-23 17:04:00+00:00,1,22.699999999999932,20.700000000000045,16.932495462756265
M2-CTX,SPX500,TRAIN,2008-10-29 16:39:00+00:00,-1,4.2000000000000455,16.0,15.404402105130316
M2-CTX,SPX500,TRAIN,2008-10-30 15:49:00+00:00,1,5.7999999999999545,16.0,15.663688563066444
M2-CTX,SPX500,TRAIN,2008-10-31 17:24:00+00:00,-1,8.5,19.399999999999977,16.78478818656572
M2-CTX,SPX500,TRAIN,2008-11-05 17:30:00+00:00,1,19.0,2.2000000000000455,-16.973653920252218
M2-CTX,SPX500,TRAIN,2008-11-06 15:30:00+00:00,1,12.0,0.0,-11.804199955764147
M2-CTX,SPX500,TRAIN,2008-11-06 16:36:00+00:00,1,19.5,5.5,-16.699999999999932
M2-CTX,SPX500,TRAIN,2008-11-10 14:39:00+00:00,1,8.899999999999977,4.7999999999999545,-8.899999999999977
M2-CTX,SPX500,TRAIN,2008-11-10 15:55:00+00:00,1,16.0,1.5,-15.175590488718967
M2-CTX,SPX500,TRAIN,2008-11-10 17:37:00+00:00,1,12.200000000000045,8.0,2.7999999999999545
M2-CTX,SPX500,TRAIN,2008-11-13 14:34:00+00:00,-1,0.20000000000004547,10.5,10.486007067003015
M2-CTX,SPX500,TRAIN,2008-11-13 17:49:00+00:00,1,13.799999999999955,0.0,-13.701642632378707
M2-CTX,SPX500,TRAIN,2008-11-14 16:02:00+00:00,1,12.699999999999932,8.800000000000068,7.973178237922639
M2-CTX,SPX500,TRAIN,2008-11-17 17:11:00+00:00,-1,8.200000000000045,12.199999999999932,11.459978539300664
M2-CTX,SPX500,TRAIN,2008-11-18 14:42:00+00:00,-1,8.699999999999932,12.700000000000045,8.356594037722857
M2-CTX,SPX500,TRAIN,2008-11-19 15:49:00+00:00,1,10.699999999999932,2.7000000000000455,-10.418071325220922
M2-CTX,SPX500,TRAIN,2008-11-19 17:20:00+00:00,1,22.200000000000045,11.699999999999932,-16.0
M2-CTX,SPX500,TRAIN,2008-11-20 14:42:00+00:00,1,12.5,16.40000000000009,11.108684002540826
M2-CTX,SPX500,TRAIN,2008-11-20 17:51:00+00:00,-1,0.5,25.40000000000009,21.068634402061093
M2-CTX,SPX500,TRAIN,2008-11-21 16:05:00+00:00,1,2.7999999999999545,22.200000000000045,22.072793312919202
M2-CTX,SPX500,TRAIN,2008-11-24 15:30:00+00:00,-1,10.700000000000045,6.5,-8.5
M2-CTX,SPX500,TRAIN,2008-11-26 16:21:00+00:00,-1,17.0,5.0,-16.24180655386283
M2-CTX,SPX500,TRAIN,2008-11-27 15:41:00+00:00,-1,2.199999999999932,4.300000000000068,-1.6999999999999318
M2-CTX,SPX500,TRAIN,2008-11-28 18:00:00+00:00,-1,2.5,0.6999999999999318,-0.8000000000000682
M2-CTX,SPX500,TRAIN,2008-12-01 14:42:00+00:00,1,20.700000000000045,2.199999999999932,-20.23813091208865
M2-CTX,SPX500,TRAIN,2008-12-03 15:50:00+00:00,-1,14.699999999999932,0.5,-13.80946911262481
M2-CTX,SPX500,TRAIN,2008-12-10 17:14:00+00:00,-1,1.5,8.5,7.892608019206477
M2-CTX,SPX500,TRAIN,2008-12-11 15:23:00+00:00,-1,3.0,7.800000000000068,6.9191331927922874
M2-CTX,SPX500,TRAIN,2008-12-12 14:59:00+00:00,-1,15.799999999999955,9.0,-2.5
M2-CTX,SPX500,TRAIN,2008-12-15 14:57:00+00:00,1,10.200000000000045,1.0,-9.756193894106218
M2-CTX,SPX500,TRAIN,2008-12-18 14:55:00+00:00,1,0.0,7.2999999999999545,6.625320995711377
M2-CTX,SPX500,TRAIN,2008-12-22 16:36:00+00:00,1,12.600000000000023,5.5,-12.212110980264015
M2-CTX,SPX500,TRAIN,2008-12-23 17:34:00+00:00,1,5.800000000000068,6.5,-1.7000000000000455
M2-CTX,SPX500,TRAIN,2008-12-31 16:32:00+00:00,-1,6.2999999999999545,3.7000000000000455,-4.7999999999999545
M2-CTX,SPX500,TRAIN,2009-01-02 15:55:00+00:00,-1,9.5,1.0,-9.305669591107517
M2-CTX,SPX500,TRAIN,2009-01-05 15:42:00+00:00,-1,5.5,4.7999999999999545,3.73202854937972
M2-CTX,SPX500,TRAIN,2009-01-12 14:51:00+00:00,1,4.7999999999999545,1.7000000000000455,-4.238833889111788
M2-CTX,SPX500,TRAIN,2009-01-15 15:03:00+00:00,1,8.799999999999955,3.2999999999999545,-8.428079528639842
M2-CTX,SPX500,TRAIN,2009-01-16 16:37:00+00:00,1,9.099999999999909,1.7000000000000455,-8.982565684437077
M2-CTX,SPX500,TRAIN,2009-01-20 14:46:00+00:00,1,8.599999999999909,1.0,-7.884047477639115
M2-CTX,SPX500,TRAIN,2009-01-21 15:57:00+00:00,1,2.0,10.5,8.488011095797901
M2-CTX,SPX500,TRAIN,2009-01-26 14:44:00+00:00,-1,8.5,6.599999999999909,6.262195539552522
M2-CTX,SPX500,TRAIN,2009-01-29 15:01:00+00:00,1,8.300000000000068,8.299999999999955,-6.2000000000000455
M2-CTX,SPX500,TRAIN,2009-01-30 15:31:00+00:00,1,5.7999999999999545,6.7999999999999545,6.533894112889016
M2-CTX,SPX500,TRAIN,2009-02-04 14:43:00+00:00,-1,6.2999999999999545,1.0,-5.738949350688699
M2-CTX,SPX500,TRAIN,2009-02-05 14:52:00+00:00,1,2.300000000000068,5.199999999999932,4.699999999999932
M2-CTX,SPX500,TRAIN,2009-02-05 15:54:00+00:00,-1,9.5,0.20000000000004547,-8.092576406008902
M2-CTX,SPX500,TRAIN,2009-02-06 14:36:00+00:00,-1,6.5,0.2999999999999545,-6.140523488929375
M2-CTX,SPX500,TRAIN,2009-02-09 15:59:00+00:00,-1,0.7999999999999545,8.5,8.362071249254427
M2-CTX,SPX500,TRAIN,2009-02-11 14:50:00+00:00,-1,1.1000000000000227,4.7000000000000455,4.260005619312892
M2-CTX,SPX500,TRAIN,2009-02-11 16:31:00+00:00,-1,0.7999999999999545,5.7000000000000455,5.004521096242911
M2-CTX,SPX500,TRAIN,2009-02-13 14:40:00+00:00,1,2.5,5.0,4.851289730821463
M2-CTX,SPX500,TRAIN,2009-02-13 17:55:00+00:00,1,0.0,9.0,8.668568346527422
M2-CTX,SPX500,TRAIN,2009-02-16 16:13:00+00:00,1,2.1000000000000227,1.2000000000000455,-1.6000000000000227
M2-CTX,SPX500,TRAIN,2009-02-17 14:51:00+00:00,1,0.20000000000004547,10.5,7.0
M2-CTX,SPX500,TRAIN,2009-02-18 15:05:00+00:00,1,5.800000000000068,4.5,4.36991869998883
M2-CTX,SPX500,TRAIN,2009-02-20 17:54:00+00:00,1,5.5,10.600000000000023,7.0144266522620455
M2-CTX,SPX500,TRAIN,2009-02-24 18:25:00+00:00,-1,7.2999999999999545,0.0,-7.185887160815696
M2-CTX,SPX500,TRAIN,2009-02-25 14:48:00+00:00,1,5.800000000000068,2.0,-5.7551171662099705
M2-CTX,SPX500,TRAIN,2009-02-25 15:45:00+00:00,1,0.8000000000000682,11.0,10.532321338035558
M2-CTX,SPX500,TRAIN,2009-02-26 18:13:00+00:00,1,9.799999999999955,7.5,-9.74620093441115
M2-CTX,SPX500,TRAIN,2009-03-02 16:54:00+00:00,1,7.5,6.2999999999999545,-5.5
M2-CTX,SPX500,TRAIN,2009-03-03 15:01:00+00:00,1,7.0,4.5,-6.884898841149038
M2-CTX,SPX500,TRAIN,2009-03-03 16:36:00+00:00,1,3.0,10.700000000000045,9.795532143766877
M2-CTX,SPX500,TRAIN,2009-03-06 15:53:00+00:00,1,9.199999999999932,6.0,-8.699999999999932
